,_step,rmsd_linear,lr_duration_time,estimator_coef_err_sum,estimator_intercept_err,X,_wandb,geodesic_tol,estimator_coef_err,model,estimator_intercept_hat,estimator_coef_err_norm,true_coef,lr_coef_err,linear_noise,noise_factor,lr_intercept_err,lr_intercept_err_sum,_runtime,_timestamp,true_intercept,lr_coef_err_sum,estimator_intercept_err_norm,estimator,rmsd_geodesic,lr_coef_err_norm,estimator_intercept_err_sum,estimator_coef_hat,linear_coef_hat,linear_intercept_hat,lr_intercept_err_norm,estimator_duration_time,line vs geodesic,n_gr_iterations,n_gr_jacobian_evaluations,n_gr_function_evaluations,n_X,model,full_run,use_cuda,device_id,estimator,tol_factor,project_dir,torch_dtype,dataset_name,linear_noise,noise_factor,space_dimension,project_linear_noise,0
286,4,0.07628540043182436,0.0026602745056152344,0.34945673385699383,"[0.018586214770791587, 0.01448128752995348, 0.00840504175572121, 0.01682593561704404]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 5},0.01,"[0.11041320741197291, 0.14465098783093333, 0.03184296449460507, 0.06254957411948253]",3,"[1.6114549068820294, 0.7151108098614147, 0.4651082498888298, 0.932243402990266]",0.19504206792842793,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]","[0.004294575439569792, 0.0058236931563914185, 0.001179454864172591, 0.002310611344471747]",True,0.0,"[0.023189742124901654, 0.010379518642842587, 0.006736422728738367, 0.013501906676216202]",0.053807590172698816,7.005620002746582,1709322412.989558,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]",0.013608334804605549,0.030148165853588937,LLS,0.03844783498078548,0.007686925181617045,0.05829847967351032,"[0.3871046399938462, 0.5372584012960062, 0.1046756792870445, 0.20479293125351383]","[0.5097722364067554, 0.6912806926446649, 0.14000297638509385, 0.27427286564470327]","[1.653407204728115, 0.7400500968597246, 0.48030072149141734, 0.962673481049634]",0.02954960950926543,0.6986105442047119,,15.0,27.0,243.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,3,True,run_tjsziqe2
287,5,0.08279129876263625,0.001989603042602539,0.4408428868891813,"[0.0053174015153760745, 0.006541330301794379, 0.004884305894888141]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",{'runtime': 5},0.01,"[0.1325918255868662, 0.11620318268124193, 0.19204787862107311]",3,"[1.3200561589088604, 0.7231153328219254, 0.468670969989662]",0.2607032020527605,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]","[0.0015065281037354716, 0.0013205541860092374, 0.0021817125746858013]",True,0.0,"[0.010842022433748877, 0.0059688480633675045, 0.003873848599537933]",0.02068471909665431,6.879363298416138,1709322399.420571,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]",0.00500879486443051,0.009742700091234263,LLS,0.05531697322692843,0.0029619858277975374,0.016743037712058595,"[0.17386047358665002, 0.1529885252554938, 0.2536475442322124]","[0.30969841308955964, 0.2714675781963694, 0.44849672603009344]","[1.33624094267548, 0.7356394262802495, 0.4774381473622169]",0.012968550444426004,0.4360616207122803,"{'path': 'media/images/line vs geodesic_5_853119f59d8d86286ef8.png', 'size': 26211, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '853119f59d8d86286ef8015cd13cc111214dbdd1b0739e32f76e77524affd6bb'}",11.0,22.0,154.0,20,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,2,True,run_qso9ucry
288,4,0.40161505341855314,0.002030611038208008,12.992904982341358,"[0.5142136197344944, 0.3729414750973612, 0.26262518743383334, 0.4188839025070728, 0.21907837844894407, 0.33086231303317615, 0.09968693044867226, 0.1842468612295801, 0.2518198294750258, 0.09586852554547098, 0.21372761092603432]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 6},0.01,"[2.9609886518589468, 1.0394656807306384, 0.8296146297066186, 1.593279145316573, 1.2405755179427316, 1.3308979635872231, 0.30971704971852343, 0.8143348143928978, 1.3203087979116712, 0.5601106601474328, 0.9936120710281016]",3,"[1.296115407032752, 0.2679037249476499, 0.15585189884717943, 0.4064972441424155, 0.34988215057986016, 0.3747256236556343, 0.0627139671518088, 0.13354557713781193, 0.26773375509385394, 0.15812503411300785, 0.19319356469567645]",4.493142400786214,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]","[-3.159563577815039, -0.965689332268186, -0.7290811008644872, -1.6452231847848495, -1.319156649801163, -1.3550338455661173, -0.2766002321001436, -0.7800191555511511, -1.3684281698388563, -0.5937707673411698, -0.983152899433294]",True,0.2,"[-0.7897907004899176, -0.4596523268568419, -0.31535444983755384, -0.5411490742958889, -0.3138450238687649, -0.438457013075334, -0.12042311861380428, -0.227337562215711, -0.33129191252416806, -0.13889654178761923, -0.27282383134397437]",-3.949021554909578,7.140912771224976,1709322385.47112,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]",-13.175718915364456,0.9836512552050216,LLS,0.3462973829635047,4.6483001229152325,2.9639546338796654,"[0.060883916969328655, 0.17617881097250315, 0.19670307491910757, -0.002960437071048011, -0.06739336992354242, 0.03021667245172062, 0.06723818933164477, 0.08397900886222501, -0.026370501671612145, -0.027861154381648753, 0.05461507630922068]","[0.03588394784232756, 0.3002941797733684, 0.32899784166833, 0.01350450313360676, -0.0947653171306389, 0.06614485258069806, 0.1128105918176036, 0.14329790235122705, -0.030738762564809775, -0.03854824916923719, 0.0983809415482292]","[1.3538492838523672, 0.2700182513600401, 0.15820984892512513, 0.4080225000775289, 0.3510912775345817, 0.3771139661762657, 0.06369670860007114, 0.13460891059925895, 0.26799525986513234, 0.15823732045032018, 0.194025280187679]",1.337066614419633,0.9390020370483398,,8.0,15.0,345.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.2,10,True,run_ipf0pwdl
289,4,0.5164189368611702,0.0011143684387207031,6.283673448682908,"[0.3923388011975262, 0.29400989502786773, 0.2221957420325368, 0.24616182925499452, 0.2854209595049325, 0.2753052605870385]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[1.744302311225964, 0.8863074081923966, 0.8651741050503925, 1.2405747413265489, 0.7392598083139899, 0.8080550745736155]",3,"[1.3933250642479214, 0.3865264539937343, 0.22141471195988385, 0.6306913923544563, 0.3358188439937326, 0.4820597805054226]",2.7046518007619302,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]","[-1.981811451973188, -0.8909212503234665, -0.83135708406351, -1.3517889163346808, -0.6659889254655538, -0.8361765257913114]",True,0.2,"[-0.4736419971320518, -0.3356299111817947, -0.24669849356323864, -0.30865478180395745, -0.3210948976755024, -0.32421341568177725]",-2.0099334970383222,6.858832597732544,1709322369.7972596,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]",-6.55804415395171,0.712457899030236,LLS,0.3629403542714022,2.89526123383108,1.7154324876048963,"[0.16736351949737688, 0.15714078784148366, 0.2062074899599214, -0.07905418080289861, 0.36020453680220066, 0.11552646689226462]","[0.1618800795757762, 0.2302152181070614, 0.2883956471681903, -0.08030853602414949, 0.5031288375458429, 0.1777212313830246]","[1.466694386719427, 0.3940406670350873, 0.22686580519944033, 0.6405167925694603, 0.34384140372784416, 0.49135756356982246]",0.8374535043841205,0.6158733367919922,,9.0,18.0,234.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.2,5,True,run_1oqoey66
290,4,0.12762644904732273,0.0013713836669921875,1.1886076352451065,"[0.2823355268622998, 0.3170643103633635, 0.170443510644317, 0.322287177870071]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[0.37793319232805095, 0.45551947269455834, 0.11221205429126324, 0.242942915931234]",3,"[1.243755511375387, 0.3752066674878529, 0.2771421151153519, 0.5738815006416389]",0.6495723927297373,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]","[-0.38375505543883015, -0.285012499774057, -0.1223231120386222, -0.2877234710922254]",True,0.2,"[-0.3690591938908634, -0.34747793636688973, -0.19143229029150705, -0.3649008577758131]",-1.2728702783250734,6.7520835399627686,1709322357.3576005,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]",-1.0788141383437346,0.5596098122576318,LLS,0.10990318366419112,0.5711810633752562,1.092130525740051,"[0.0606955194909079, 0.204237952204153, 0.00914994781352109, -0.006407055157864494]","[0.12172260552835548, 0.4004444997142164, 0.016500409482299055, -0.015761216791993903]","[1.26115826871235, 0.38219264184999224, 0.2821320084711719, 0.5842707165976045]",0.6532568886961256,0.5139303207397461,,9.0,20.0,180.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.2,3,True,run_01xw1d75
291,5,0.09552290049713874,0.002098560333251953,0.9135441699783744,"[0.10283490681592113, 0.13702772695729803, 0.1297898927335479]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[0.2783757240310884, 0.2661620968309643, 0.3690063491163218]",3,"[1.2069869163251803, 0.5847319256910933, 0.3389778624892098]",0.5333863432892195,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]","[-0.25072407250524154, -0.2696482879480929, -0.2335436870051688]",True,0.2,"[-0.10986658908948944, -0.1375765101050909, -0.13027803961895296]",-0.37772113881353325,6.93673300743103,1709322345.301603,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]",-0.7539160474585033,0.2149349489280626,LLS,0.08143299924180365,0.4360222625817625,0.36965252650676705,"[0.02043973674321381, -0.0008817859744083972, 0.07430014174997947]","[0.05746781248058262, 0.000498736062267268, 0.21277132645023888]","[1.2155323311522417, 0.5920940681117911, 0.343286259143726]",0.21902130293150107,0.4860982894897461,"{'size': 26057, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '3a72458ef7234515e22d8dc78d2a450dae9431f826dc89e1a95a0790862dddbe', 'path': 'media/images/line vs geodesic_5_3a72458ef7234515e22d.png'}",12.0,25.0,175.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.2,2,True,run_93mzlymy
292,4,0.21094889009029197,0.00104522705078125,11.864937773955823,"[0.5144555758782217, 0.3571023089614173, 0.25651985674576905, 0.44170622447563784, 0.23790083006042545, 0.3712149387536997, 0.0781352708320492, 0.2209584620015843, 0.25714293737819166, 0.11245553564101073, 0.23480564616713945]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 6},0.01,"[2.697000600942791, 1.0672879583990715, 0.8036058239497037, 1.3499716213482331, 1.1735274051718418, 1.242576079777688, 0.34116382614920876, 0.6946802900468657, 1.1390638152742565, 0.48886582531998773, 0.8671945275761768]",3,"[1.2532525445836735, 0.2701854400741572, 0.1540766128855074, 0.3710758925487451, 0.321433924304064, 0.3259947661142536, 0.07846703933259502, 0.09636141198537218, 0.2529748403988535, 0.13835317376501727, 0.16742766806521114]",4.085307747505603,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]","[-2.981433029959789, -1.108823999764, -0.7651712784486913, -1.381548569306262, -1.2863509951116747, -1.3138200418179766, -0.3537850533266759, -0.6456542508905994, -1.1593156483309548, -0.5164861552825882, -0.8491958810714619]",True,0.1,"[-0.8561298299505218, -0.45364210880403577, -0.3156892971130729, -0.569809900106768, -0.33699735666407116, -0.4825451117904812, -0.10405395370562193, -0.2630635564450407, -0.34071772238551035, -0.15591736519762942, -0.29572083018462003]",-4.174287032347373,7.521013021469116,1709322331.414477,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]",-12.361584903310677,1.0179985027741325,LLS,0.18093219757261408,4.343657069262377,3.082397586895146,"[0.16615133370585097, 0.10088623418582608, 0.1930751479669125, 0.1796049649198614, -0.045626165818602155, 0.06693077099643419, 0.022559856574884785, 0.18380353037542044, 0.11525442060648512, 0.02375586848880414, 0.15229219959633475]","[0.2140144956975775, 0.1571595122775547, 0.2929076640841259, 0.2771791186121944, -0.06195966244115048, 0.10735865632883866, 0.03562577059107132, 0.27766280701177887, 0.17837375894309185, 0.03873636288934448, 0.2323379599100613]","[1.287510154391763, 0.2760284694128462, 0.15787500164960608, 0.37936167426664974, 0.32793894473927543, 0.3330258674611185, 0.08006587350825348, 0.09888291636992926, 0.25856945000379006, 0.14121649704031, 0.17112828134703337]",1.4203481147339474,1.047398805618286,,9.0,17.0,391.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,10,True,run_guqkevjw
293,4,0.1982075934024545,0.002539634704589844,6.863864091823822,"[0.4241725928360296, 0.2634787059869852, 0.3052148068263292, 0.3947739153109838, 0.2902841934776344, 0.3263032957922371]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[1.8898405602447867, 1.0407938189715926, 0.8570664061713471, 1.1066596187339952, 1.0294189003955718, 0.9400847873065284]",3,"[1.2765302417604054, 0.38616085872824274, 0.1294262898580095, 0.45533857401766, 0.306588369802569, 0.4029000363888079]",2.9253153903291405,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]","[-2.0061402273528928, -1.074533978521161, -0.7057257358521156, -1.1000591979712278, -1.0051984738166753, -0.9881630420348126]",True,0.1,"[-0.6356208905168315, -0.33523773635218396, -0.340145790853718, -0.48377352553186703, -0.35086570127165995, -0.4041659772455746]",-2.549809621771835,6.838819742202759,1709322318.2709897,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]",-6.879820655548885,0.8301112536074008,LLS,0.16390605061925798,2.9789748413660715,2.004227510230199,"[0.08863747977872277, 0.0230352043246492, 0.231717624117067, 0.09268720662864102, 0.08980279861518642, 0.011234108433592129]","[0.13755130419607123, 0.04660248990936696, 0.4140269953795848, 0.1714211823393036, 0.16391928919472148, 0.025734715139523315]","[1.3047154933346476, 0.394432841864698, 0.13341850790896098, 0.4653980488415506, 0.31407060013168664, 0.4114050020060251]",1.0735879641970207,0.5858659744262695,,8.0,16.0,208.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,5,True,run_x0tlyodn
294,4,0.07646277914313339,0.0010602474212646484,1.3844190219325956,"[0.2773724431361555, 0.2685505386211535, 0.1635188961928307, 0.32716690298411844]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[0.4378465916402563, 0.5507845349121154, 0.13409536286653123, 0.2616925325136926]",3,"[1.2644337852286796, 0.4274510036128017, 0.2877534153654496, 0.5773009688920104]",0.7625862506137134,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]","[-0.42077809751133655, -0.4098230275752728, -0.14426481923393167, -0.28114962442380376]",True,0.1,"[-0.35331796024727513, -0.2941843778827953, -0.1803666212793107, -0.3609589715793773]",-1.1888279309887584,6.72900128364563,1709322305.8972263,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]",-1.2560155687443446,0.5318190254450971,LLS,0.06375371627495661,0.6669831861887281,1.036608780934258,"[0.03867319973050676, 0.12309670880975002, -0.0028880055048265685, -0.00500099273684565]","[0.08469956345584903, 0.27563397191300065, -0.0054412977130104175, -0.009187370123572215]","[1.2768995023559382, 0.4354862003340867, 0.2931976774833683, 0.5882126027940404]",0.6117201373658859,0.4124569892883301,,8.0,16.0,144.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,3,True,run_q09r77l5
295,5,0.078281216402749,0.002079486846923828,0.7389226787560995,"[0.11948483303277112, 0.1765138297896912, 0.13985199771411727]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[0.2252087675995584, 0.2155936567491255, 0.29812025440741563]",3,"[1.1835576695641226, 0.5421745869153953, 0.3268875563357793]",0.4313644629801045,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]","[-0.18369695465859892, -0.18003164399854416, -0.14163687833661115]",True,0.1,"[-0.13299941781547986, -0.1805263589607049, -0.14200842279693263]",-0.4555341995731174,6.3993003368377686,1709322292.5549564,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]",-0.5053654769937542,0.25493595018459586,LLS,0.06453754935759272,0.29362726252274646,0.4358506605365796,"[0.05787853006365817, 0.04182730092009865, 0.14018544809557834]","[0.12449493032722524, 0.090115380011816, 0.3046781351187965]","[1.1923995024262513, 0.5491442192561771, 0.3315558759657463]",0.2654147764615569,0.32006120681762695,"{'path': 'media/images/line vs geodesic_5_dce68da96b709d6db6fc.png', 'size': 26075, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': 'dce68da96b709d6db6fc774da92d13d06d25b7b31c5abb50328a90828c180422'}",8.0,16.0,112.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,2,True,run_lodjwwl5
